,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999
187,91726.49,92038.5,92463.59,93048.9,93625.02,94463.14,95185.4,95308.82,95327.03,95082.73,94642.48,94013.37,93175.07,92408.03,91825.75,91115.73,90537.1,90162.35,89578.33,88871.09,88016.21,87185.33,86480.33,85777.02,85026.13,84233.65,83463.07,83073.55,82773.37,82509.7,82209.52,81857.29,81621.53,81540.19,81437.14,81408.72,81563.69,81818.65,82202.7,82254.26,82443.75,82886.94,83729.2,84277.32,85423.11,86732.35,87510.76,88306.1,88994.86,89796.2,90534.63,91635.98,92787.28,94456.64,96502.58,99608.1,101577.47,102920.46,104772.75,107013.24,109714.01,112293.87,114043.34,116347.47,119490.3,124542.85,132357.94,141236.05,145398.11,151318.5,155301.83,154820.14,152933.53,152501.54,151584.7,149743.34,147537.58,143867.0,138748.95,133919.18,130356.93,126037.07,122682.54,119157.95,115658.66,113900.96,111684.38,109347.53,106251.36,103981.16,101968.44,100776.0,99863.98,98420.6,96452.88,94883.92,93234.08,90805.34,88798.55,87629.83
188,92562.15,92879.86,93328.9,93921.06,94522.11,95382.58,96068.8,96175.12,96179.02,95915.54,95458.79,94804.88,93954.79,93199.57,92606.35,91888.97,91327.72,90941.27,90336.81,89606.84,88735.13,87900.2,87188.55,86471.49,85706.97,84897.45,84143.06,83765.33,83465.23,83196.17,82884.35,82530.1,82304.16,82220.61,82115.31,82098.45,82263.99,82529.13,82920.26,82938.15,83168.81,83641.59,84524.13,85062.74,86278.01,87528.37,88322.45,89120.42,89818.93,90632.02,91379.87,92553.5,93719.11,95408.5,97601.2,100744.44,102619.59,104004.79,105914.57,108253.43,111008.13,113527.14,115263.8,117687.21,120943.1,126262.13,134574.06,143213.49,147334.45,153422.4,157168.11,156304.26,154657.86,154166.37,153142.53,151376.26,149001.16,145159.19,139890.74,135274.66,131552.85,127277.1,123839.83,120157.38,116751.53,114973.71,112646.38,110221.57,107151.01,104860.54,102846.87,101694.15,100761.81,99244.56,97247.35,95614.33,93908.49,91455.96,89527.42,88335.39
189,93399.9,93724.92,94199.77,94796.5,95425.95,96306.69,96950.73,97044.55,97032.35,96749.48,96276.04,95596.27,94736.68,93994.98,93387.6,92665.13,92122.98,91720.13,91096.54,90342.12,89454.19,88616.65,87897.58,87165.92,86388.36,85560.96,84827.17,84458.54,84158.52,83883.32,83559.07,83204.15,82988.84,82901.67,82794.79,82790.98,82966.52,83241.93,83624.94,83626.87,83889.38,84395.56,85325.21,85853.47,87125.39,88333.51,89132.38,89933.71,90648.06,91470.01,92232.72,93461.81,94669.18,96374.29,98701.47,101882.72,103648.99,105088.95,107036.53,109489.24,112284.38,114751.1,116509.1,119058.02,122505.37,128023.26,136799.34,145039.98,149276.03,155502.07,159033.43,157794.98,156408.65,155820.45,154687.95,152999.76,150459.13,146478.93,141034.12,136670.25,132737.33,128492.25,124984.45,121132.65,117868.35,116045.87,113597.07,111104.89,108055.65,105740.31,103750.77,102616.76,101663.87,100081.03,98043.26,96337.53,94597.39,92109.81,90243.75,89025.42
190,94238.94,94574.5,95075.48,95674.45,96336.65,97235.5,97830.28,97917.94,97886.19,97584.52,97095.02,96388.32,95520.74,94795.09,94168.69,93443.44,92922.17,92498.89,91856.75,91077.63,90174.1,89334.7,88607.39,87860.28,87069.58,86223.43,85516.16,85153.17,84853.24,84571.15,84234.33,83880.16,83676.27,83583.37,83475.59,83486.34,83671.3,83957.8,84332.58,84320.49,84612.39,85162.24,86111.05,86642.39,87975.97,89144.22,89946.46,90748.92,91480.79,92307.86,93096.4,94385.65,95645.02,97354.26,99811.56,102986.13,104673.06,106161.35,108159.46,110713.02,113560.82,115971.09,117768.05,120455.64,124116.94,129901.25,138851.32,146839.42,151255.02,157526.1,160853.51,159271.19,158087.03,157507.51,156225.57,154592.83,151912.4,147840.22,142228.58,138098.86,133915.56,129678.53,126119.15,122142.02,118982.97,117121.22,114558.99,112001.34,108964.44,106631.05,104664.11,103531.84,102536.98,100896.69,98842.25,97080.02,95276.44,92756.89,90969.2,89719.01
191,95080.05,95428.63,95956.87,96555.7,97254.29,98169.05,98708.16,98795.32,98741.31,98421.44,97914.91,97180.19,96306.97,95599.17,94950.38,94224.69,93726.11,93277.51,92618.19,91812.61,90894.86,90055.09,89317.99,88555.29,87751.34,86885.55,86209.39,85849.23,85549.4,85259.63,84909.43,84557.42,84365.79,84265.69,84157.7,84184.57,84378.35,84676.04,85035.44,85017.67,85342.1,85938.29,86862.5,87442.48,88841.56,89950.87,90772.26,91562.22,92317.14,93150.93,93976.54,95288.15,96621.52,98365.79,100970.89,104057.02,105712.61,107246.48,109289.6,111921.46,114841.08,117157.72,119045.8,121883.68,125715.81,131816.47,140964.51,148653.44,153270.98,159560.42,162618.5,160737.67,159794.97,159226.92,157769.36,156155.68,153332.74,149196.93,143434.68,139520.75,135074.97,130881.79,127252.01,123136.03,120128.09,118154.64,115566.84,112898.95,109873.74,107528.48,105575.64,104446.96,103408.81,101620.93,99659.22,97867.33,95954.22,93410.31,91710.01,90404.92
192,95948.5,96312.65,96870.09,97465.54,98205.05,99133.48,99609.53,99701.97,99622.94,99285.49,98762.56,97997.9,97121.45,96433.31,95757.91,95034.17,94560.92,94082.02,93406.13,92573.05,91642.5,90803.15,90055.41,89276.23,88459.67,87573.34,86932.94,86572.77,86273.04,85974.81,85611.1,85262.7,85084.15,84974.66,84867.17,84911.75,85113.72,85422.73,85758.02,85749.48,86095.37,86733.36,87633.29,88282.95,89738.86,90786.17,91628.45,92401.9,93185.55,94023.8,94885.38,96199.63,97615.01,99409.36,102175.61,105146.66,106785.18,108372.47,110475.1,113170.09,116131.04,118410.63,120384.8,123357.81,127397.87,133748.67,143230.75,150499.67,155312.56,161624.47,164413.77,162234.95,161499.15,160982.91,159398.21,157757.82,154779.92,150566.23,144670.29,140974.56,136259.23,132148.17,128387.72,124168.23,121343.54,119210.76,116600.22,113827.53,110801.32,108454.25,106512.23,105409.14,104278.51,102381.19,100516.4,98691.05,96658.35,94105.57,92475.6,91093.12
193,96821.49,97202.21,97785.98,98382.06,99160.58,100096.18,100514.12,100610.24,100505.88,100151.5,99610.33,98817.89,97939.81,97267.53,96567.65,95848.3,95395.91,94887.17,94193.76,93334.48,92391.79,91552.11,90792.9,89997.84,89167.81,88265.18,87657.98,87297.8,86997.45,86690.67,86314.05,85970.73,85803.26,85684.99,85579.43,85641.19,85851.45,86169.03,86481.37,86485.76,86846.13,87522.0,88403.12,89121.79,90622.38,91619.57,92484.48,93251.24,94055.41,94901.29,95815.2,97118.61,98615.53,100470.67,103341.07,106230.52,107874.7,109520.86,111664.73,114416.1,117434.17,119688.91,121739.74,124843.12,129266.73,135770.5,145505.37,152394.72,157396.07,163725.67,166155.44,163764.13,163153.51,162762.97,161072.86,159339.1,156275.71,151900.24,145938.45,142401.23,137467.3,133403.79,129531.89,125233.58,122551.52,120265.44,117625.25,114744.95,111725.6,109378.74,107465.65,106371.6,105150.92,103173.07,101372.88,99532.82,97363.64,94807.45,93231.38,91790.03
194,97698.25,98097.37,98705.35,99305.35,100120.9,101057.88,101422.81,101519.27,101390.96,101018.6,100458.18,99640.17,98762.92,98102.61,97380.43,96667.13,96231.05,95693.73,94981.85,94096.9,93142.74,92301.97,91531.18,90720.11,89875.76,88961.87,88384.51,88024.32,87722.63,87406.49,87019.0,86680.82,86523.11,86396.7,86294.52,86372.92,86591.56,86914.91,87198.96,87225.84,87607.41,88317.97,89169.72,89965.65,91490.98,92452.53,93334.86,94104.14,94933.8,95781.86,96751.97,98033.82,99635.56,101546.72,104498.85,107283.42,108968.84,110682.03,112884.64,115702.35,118739.87,120982.08,123104.76,126341.79,131191.7,137806.6,147737.97,154279.93,159563.32,165894.92,167781.93,165302.54,164841.02,164582.48,162775.49,160965.37,157806.78,153205.64,147275.18,143804.63,138734.13,134696.27,130690.05,126327.48,123739.38,121303.45,118690.91,115656.71,112629.65,110336.66,108436.21,107323.6,106005.79,103962.52,102235.39,100362.92,98086.4,95508.9,93989.66,92492.71
195,98578.8,98998.19,99627.39,100235.48,101086.06,102017.62,102335.6,102429.01,102277.3,101887.62,101306.9,100464.73,99590.01,98937.69,98195.43,97489.9,97066.28,96500.89,95769.56,94860.29,93896.13,93052.72,92269.48,91442.27,90582.72,89662.72,89112.53,88752.34,88448.55,88122.98,87725.24,87393.72,87243.68,87109.77,87012.46,87106.96,87334.78,87666.88,87912.12,87972.69,88386.72,89121.38,89930.75,90822.11,92364.96,93291.19,94180.99,94962.98,95816.08,96664.72,97682.82,98956.6,100652.12,102617.35,105691.46,108353.0,110079.46,111845.98,114140.23,117045.33,120037.08,122274.17,124490.26,127858.19,132996.6,139929.53,149997.59,156167.46,161794.17,168025.98,169351.63,166956.67,166588.54,166391.43,164517.53,162593.2,159339.55,154516.26,148679.48,145199.6,140035.43,136018.49,131852.57,127420.85,124905.48,122371.08,119754.31,116585.89,113585.62,111283.4,109435.1,108290.9,106877.37,104763.4,103110.85,101198.74,98800.61,96195.49,94748.86,93188.06
196,99464.02,99903.92,100552.92,101172.56,102056.08,102976.15,103251.69,103340.28,103164.9,102757.7,102155.62,101291.58,100421.1,99773.56,99013.5,98317.46,97901.57,97309.43,96556.86,95623.84,94651.18,93804.34,93007.78,92165.05,91289.42,90367.8,89842.04,89481.85,89175.22,88839.37,88433.52,88108.71,87964.97,87824.22,87733.29,87843.31,88080.42,88436.8,88632.53,88722.0,89159.95,89936.1,90696.62,91695.99,93247.47,94127.01,95032.2,95821.48,96699.06,97551.48,98619.8,99904.46,101692.86,103706.39,106937.45,109478.6,111190.28,113033.26,115410.37,118380.86,121376.62,123583.41,125906.01,129393.68,134675.19,142125.82,152251.97,158068.74,164154.03,170095.86,170988.93,168704.21,168400.3,168169.69,166268.2,164236.02,160869.89,155842.45,150118.05,146550.55,141370.74,137327.82,133021.66,128557.34,126124.45,123468.9,120817.31,117480.07,114580.24,112214.92,110449.15,109267.42,107770.42,105597.83,103951.98,102013.23,99495.34,96896.8,95497.86,93905.61
197,100353.09,100815.43,101481.12,102116.67,103031.01,103932.5,104171.07,104253.06,104054.58,103629.68,103004.3,102120.74,101256.25,100609.36,99833.83,99149.87,98736.88,98118.53,97343.71,96388.34,95407.91,94556.84,93746.84,92888.46,91995.84,91077.16,90573.04,90212.87,89902.61,89556.41,89143.1,88826.56,88686.96,88540.04,88457.03,88582.0,88828.49,89213.12,89355.11,89474.51,89929.93,90768.33,91468.15,92575.3,94117.55,94978.83,95889.33,96687.61,97582.69,98441.34,99563.0,100870.39,102725.91,104822.88,108185.38,110622.11,112304.91,114232.05,116684.67,119705.54,122720.93,124882.17,127343.21,130904.19,136322.95,144273.02,154618.52,160048.59,166560.85,172086.34,172649.62,170434.67,170201.84,169879.53,167992.73,165918.72,162392.16,157164.89,151555.19,147852.58,142733.65,138619.2,134179.55,129737.81,127314.07,124560.27,121861.62,118353.3,115579.74,113136.5,111467.51,110279.84,108686.21,106472.59,104776.35,102815.34,100176.1,97629.27,96251.67,94637.08
198,101246.9,101732.8,102411.98,103067.89,104010.88,104887.41,105094.63,105166.44,104945.48,104502.67,103852.9,102952.2,102095.49,101445.04,100657.26,99987.19,99571.34,98928.17,98130.07,97153.77,96166.32,95310.19,94485.85,93612.47,92701.96,91790.84,91305.55,90945.39,90630.72,90273.31,89854.73,89547.29,89409.65,89257.98,89183.71,89322.31,89579.76,89977.99,90073.13,90237.77,90710.12,91613.09,92259.23,93462.46,94970.91,95836.58,96757.29,97559.06,98471.03,99333.51,100527.5,101852.19,103744.95,105958.65,109407.04,111791.28,113425.22,115459.73,117993.36,121058.94,124070.95,126194.04,128809.72,132430.3,138037.75,146542.08,156968.01,162117.27,168967.01,174115.24,174248.93,172184.37,172036.69,171564.25,169728.04,167611.65,163866.62,158474.18,153026.18,149174.91,144099.64,139886.25,135338.26,130912.14,128504.4,125652.28,122881.66,119293.36,116560.92,114078.2,112488.34,111287.32,109596.93,107335.79,105586.25,103619.45,100850.23,98386.06,97002.26,95366.81
199,102145.49,102656.09,103346.36,104025.47,104995.72,105839.92,106022.41,106080.38,105837.55,105377.54,104701.36,103785.12,102939.71,102281.43,101482.96,100829.47,100405.72,99739.14,98916.71,97920.11,96927.21,96064.38,95224.79,94336.3,93407.74,92509.68,92040.32,91680.18,91360.31,90990.82,90567.69,90270.18,90132.27,89977.31,89914.11,90064.98,90333.51,90746.24,90797.06,91008.17,91509.06,92460.62,93078.72,94355.22,95819.09,96706.78,97625.73,98431.78,99362.48,100232.96,101512.88,102848.45,104761.7,107098.12,110642.7,112952.97,114560.73,116720.81,119333.28,122455.88,125423.55,127521.31,130261.99,133976.65,139865.35,148919.03,159228.0,164269.28,171309.56,176164.49,175839.04,173991.01,173914.16,173273.14,171515.33,169264.4,165315.23,159772.58,154498.44,150530.36,145445.72,141169.22,136488.65,132108.56,129677.08,126720.66,123865.54,120283.47,117524.31,115030.82,113493.72,112268.25,110499.69,108204.24,106370.75,104364.81,101537.9,99157.66,97744.7,96085.96
200,103048.06,103585.36,104283.39,104990.34,105985.59,106789.89,106953.54,106995.72,106731.66,106253.37,105549.66,104620.35,103788.12,103117.62,102310.95,101676.78,101239.98,100550.61,99702.79,98687.37,97689.8,96819.42,95964.43,95060.7,94113.17,93232.97,92776.6,92416.49,92090.59,91708.16,91282.71,90996.01,90855.56,90698.04,90647.53,90810.03,91089.76,91510.29,91523.93,91780.47,92314.06,93310.16,93917.78,95271.04,96669.96,97575.05,98497.04,99314.01,100257.86,101138.95,102499.14,103850.81,105786.56,108286.11,111873.14,114079.42,115734.73,117959.37,120682.18,123865.67,126766.02,128850.36,131725.54,135568.27,141757.84,151372.91,161416.71,166415.07,173648.29,178237.27,177479.8,175906.83,175765.42,175005.16,173335.72,170892.65,166748.29,161034.38,156008.01,151856.63,146822.36,142448.31,137583.64,133308.7,130852.2,127768.01,124812.47,121259.13,118476.38,115981.05,114487.99,113238.89,111386.86,109058.08,107152.57,105083.62,102229.93,99936.84,98497.64,96806.41
201,103954.62,104520.7,105223.96,105962.59,106980.5,107738.11,107888.04,107912.45,107626.92,107130.16,106397.74,105457.89,104640.74,103954.46,103142.09,102529.15,102074.09,101363.38,100488.26,99454.7,98454.08,97575.27,96703.97,95785.67,94818.23,93960.77,93514.4,93154.33,92821.58,92425.31,91999.07,91724.04,91579.5,91420.15,91383.98,91557.49,91848.52,92260.06,92256.08,92547.77,93118.23,94166.37,94762.63,96178.46,97530.81,98441.28,99367.11,100201.74,101155.55,102053.27,103475.06,104873.27,106826.71,109475.74,113105.55,115191.57,116908.35,119175.62,122025.97,125255.31,128097.88,130206.96,133223.6,137282.29,143696.94,153836.59,163434.93,168566.38,175959.17,180308.6,179127.79,177852.4,177604.07,176722.68,175144.97,172514.13,168212.72,162297.78,157563.49,153169.43,148170.0,143712.56,138650.79,134535.95,132026.43,128802.38,125769.77,122240.29,119428.75,116959.85,115487.12,114214.14,112287.96,109913.42,107926.24,105818.58,102925.52,100701.94,99233.18,97520.05
202,104866.08,105461.28,106167.19,106942.32,107980.51,108683.57,108826.82,108829.63,108523.29,108008.77,107246.46,106297.76,105498.51,104791.02,103975.53,103385.81,102907.99,102176.6,101273.92,100222.91,99220.07,98331.94,97443.37,96510.4,95522.08,94693.92,94253.72,93893.68,93553.24,93143.02,92717.53,92455.06,92304.09,92143.66,92123.51,92307.36,92610.58,93013.03,92993.58,93317.68,93936.35,95005.69,95605.38,97089.3,98397.72,99312.0,100239.2,101093.35,102052.97,102979.45,104468.06,105924.11,107882.44,110676.08,114299.07,116297.64,118068.74,120392.76,123356.14,126644.93,129425.1,131578.59,134751.4,139051.23,145766.81,156104.95,165422.31,170759.53,178206.68,182328.27,180759.03,179715.28,179479.97,178430.97,176919.05,174129.93,169724.58,163619.71,159156.68,154474.75,149484.08,144965.14,139756.77,135760.45,133204.07,129849.31,126741.8,123225.99,120393.37,117949.15,116477.63,115156.72,113165.59,110772.1,108721.44,106542.45,103613.5,101477.14,99972.63,98250.45
203,105782.49,106408.05,107113.96,107929.62,108985.65,109627.06,109769.92,109748.13,109421.65,108888.28,108094.88,107139.96,106360.58,105628.17,104812.16,104247.64,103741.64,102991.1,102058.91,100991.99,99988.59,99089.41,98183.42,97235.66,96225.5,95431.69,94994.55,94634.57,94285.58,93860.49,93437.33,93188.32,93029.31,92868.57,92866.15,93059.67,93375.21,93760.67,93734.95,94094.92,94764.72,95807.0,96460.38,98016.6,99260.05,100195.56,101109.11,101988.87,102956.07,103923.73,105437.33,106975.55,108973.01,111930.83,115456.33,117420.75,119243.11,121617.75,124669.01,128038.58,130714.89,132970.99,136312.97,140805.61,147878.07,158441.7,167425.77,172994.02,180465.43,184285.16,182378.97,181611.44,181392.37,180145.99,178658.21,175707.68,171230.89,164954.78,160741.78,155758.1,150817.44,146215.36,140844.98,137019.5,134333.82,130948.12,127714.98,124212.12,121365.39,118936.25,117468.02,116097.75,113940.62,111650.83,109566.72,107264.86,104308.5,102269.41,100703.46,98980.58
204,106730.39,107388.47,108090.79,108952.01,110023.36,110594.94,110743.83,110694.38,110348.47,109796.96,108970.34,108011.87,107254.38,106492.33,105678.48,105142.09,104602.38,103833.37,102870.53,101789.28,100786.18,99875.03,98950.64,97988.79,96955.8,96201.5,95764.26,95404.33,95045.93,94605.83,94186.6,93951.97,93782.5,93622.22,93639.26,93841.78,94169.77,94528.63,94513.07,94896.7,95612.61,96628.18,97358.44,98977.39,100152.51,101111.18,102006.64,102918.27,103890.56,104898.17,106414.94,108044.17,110097.39,113234.16,116632.68,118578.8,120461.12,122902.51,126024.77,129441.13,132076.71,134429.83,137924.02,142651.02,150006.09,160948.05,169463.16,175254.96,182755.28,186273.86,184031.38,183500.73,183343.76,181955.41,180439.53,177313.39,172748.82,166320.93,162360.64,157067.15,152220.57,147466.04,141974.22,138356.13,135486.92,132073.5,128720.96,125216.67,122367.21,119949.44,118509.25,117034.37,114754.1,112572.66,110450.87,108014.89,105048.44,103087.52,101435.12,99726.97
205,107684.32,108371.73,109074.9,109979.54,111059.02,111566.29,111719.42,111641.98,111277.34,110705.67,109848.24,108888.0,108148.17,107358.87,106549.87,106036.64,105463.73,104675.22,103683.17,102588.33,101584.7,100660.64,99718.54,98741.67,97690.54,96972.89,96535.56,96174.88,95806.98,95352.53,94938.86,94716.38,94537.13,94378.91,94414.82,94626.43,94963.84,95297.38,95296.05,95695.64,96453.32,97448.23,98254.62,99922.87,101042.8,102026.51,102914.73,103849.18,104830.05,105895.69,107400.73,109120.43,111241.26,114493.8,117802.45,119755.5,121703.84,124191.66,127377.41,130858.13,133466.61,135906.23,139547.29,144705.2,152234.21,163463.34,171555.15,177562.8,185086.7,188201.5,185719.7,185333.1,185322.19,183816.76,182196.65,178974.46,174225.98,167724.23,163947.9,158403.4,153611.01,148726.18,143141.17,139683.98,136638.17,133189.25,129714.16,126217.35,123367.43,120981.43,119550.64,117973.92,115602.92,113493.58,111355.09,108766.16,105795.72,103894.62,102176.44,100448.75
206,108644.34,109358.72,110066.39,111012.25,112093.44,112542.06,112695.74,112591.84,112207.33,111614.36,110728.58,109769.32,109042.8,108228.68,107426.39,106931.25,106326.57,105517.48,104496.83,103389.15,102384.15,101447.08,100487.11,99494.26,98430.58,97745.86,97308.44,96946.22,96567.92,96101.39,95693.33,95481.55,95293.22,95138.64,95192.83,95413.63,95757.37,96059.72,96083.16,96506.1,97302.04,98264.65,99156.22,100851.79,101932.5,102935.53,103826.66,104789.4,105772.84,106900.78,108382.23,110218.13,112401.29,115744.73,118937.73,120937.17,122960.57,125514.29,128774.62,132277.77,134872.89,137393.64,141185.2,146821.78,154477.9,165930.96,173635.7,179964.66,187494.64,189998.39,187418.22,187202.79,187345.17,185709.68,184004.87,180675.62,175670.06,169206.03,165508.03,159807.05,155043.59,150002.14,144340.52,140988.66,137770.31,134350.8,130700.82,127195.02,124405.2,122032.55,120580.11,118893.67,116448.93,114421.14,112246.15,109536.88,106542.45,104704.41,102924.11,101180.86
207,109610.52,110348.54,111065.35,112050.19,113125.55,113522.27,113672.73,113543.0,113139.35,112523.93,111611.37,110654.95,109937.34,109100.89,108307.19,107825.86,107189.98,106359.24,105311.49,104192.6,103184.51,102233.47,101255.49,100245.72,99175.19,98520.41,98082.91,97718.32,97329.54,96851.63,96450.84,96247.46,96050.76,95901.47,95973.33,96204.2,96557.55,96817.13,96877.66,97336.36,98158.88,99074.86,100071.62,101786.54,102828.39,103839.75,104745.05,105733.8,106718.05,107899.2,109371.99,111311.85,113555.16,117034.06,120091.36,122136.96,124220.21,126876.39,130234.73,133687.73,136277.76,138903.66,142842.65,148803.62,156818.48,168428.47,175718.51,182437.82,189858.98,191730.7,189247.63,189140.3,189355.75,187647.2,185814.54,182378.4,177119.87,170765.17,167058.14,161250.11,156510.09,151282.84,145539.07,142268.28,138935.88,135509.6,131707.03,128231.18,125430.21,123115.38,121626.62,119832.04,117307.66,115363.08,113143.51,110297.98,107272.55,105515.16,103663.57,101907.34
208,110582.02,111342.12,112071.88,113093.39,114156.19,114506.02,114651.31,114495.43,114072.44,113433.39,112496.61,111544.95,110832.67,109976.41,109193.22,108720.45,108054.84,107200.46,106126.26,104997.83,103985.78,103019.79,102024.51,100996.83,99924.41,99296.56,98858.98,98491.18,98091.0,97604.05,97210.61,97014.1,96809.76,96667.42,96756.31,96997.36,97377.42,97582.48,97674.8,98159.85,99028.07,99890.34,101006.1,102730.6,103721.07,104749.48,105662.96,106678.88,107667.46,108904.28,110389.35,112432.15,114729.24,118382.28,121306.9,123336.8,125505.57,128254.44,131686.32,135144.61,137701.51,140447.19,144521.15,150643.84,159240.83,170919.63,177816.43,185055.96,192153.81,193539.25,191182.59,191150.38,191331.06,189594.21,187641.0,184078.08,178587.26,172363.34,168557.3,162732.01,157961.44,152570.83,146786.62,143607.87,140135.51,136667.75,132673.56,129310.81,126437.92,124215.09,122683.33,120794.35,118203.85,116266.5,114016.91,111037.29,108019.01,106314.48,104427.67,102634.91
209,111559.81,112338.53,113086.07,114141.89,115184.28,115493.3,115631.43,115450.08,115007.53,114342.71,113384.32,112439.36,111727.81,110854.34,110084.54,109614.95,108920.23,108041.1,106942.0,105804.84,104787.94,103806.88,102794.16,101747.58,100678.31,100074.29,99636.64,99264.78,98853.1,98357.86,97973.47,97781.46,97570.22,97436.52,97541.82,97793.15,98204.28,98350.15,98475.4,98979.68,99916.48,100711.98,101946.48,103660.85,104631.29,105665.66,106589.2,107624.58,108620.21,109916.1,111426.54,113543.81,115933.52,119732.46,122542.11,124540.71,126803.52,129636.91,133125.62,136606.56,139113.38,142014.38,146171.47,152449.25,161607.74,173536.26,180002.37,187726.57,194358.56,195373.98,193097.88,193148.52,193228.19,191511.06,189512.67,185768.22,180050.09,173959.55,169999.91,164245.38,159391.85,153845.74,148084.14,144913.79,141327.62,137804.58,133616.32,130395.77,127434.29,125319.48,123780.17,121782.02,119145.06,117151.07,114876.38,111760.96,108800.14,107119.07,105207.17,103348.96
210,112543.96,113337.77,114108.02,115195.74,116210.66,116485.11,116612.12,116405.95,115943.64,115251.84,114274.5,113338.21,112622.74,111735.62,110981.21,110508.41,109786.12,108881.11,107758.7,106613.65,105590.98,104593.86,103564.42,102497.93,101436.93,100853.62,100415.91,100039.12,99615.01,99113.89,98739.46,98549.53,98332.97,98208.81,98329.03,98592.39,99018.46,99112.75,99287.77,99810.69,100818.58,101555.08,102895.39,104572.61,105547.96,106593.67,107521.19,108575.37,109575.38,110951.31,112481.14,114639.85,117158.95,121053.36,123805.58,125750.74,128133.35,131057.36,134596.63,138074.66,140539.63,143614.01,147838.94,154329.32,164110.69,176133.28,182287.83,190395.97,196606.35,197138.99,195034.65,195184.12,195096.43,193439.85,191395.68,187403.36,181497.6,175594.29,171465.58,165761.96,160794.0,155121.34,149374.41,146220.28,142520.26,138913.8,134634.38,131459.9,128453.18,126426.47,124871.3,122763.89,120073.22,118019.36,115738.0,112477.19,109608.29,107920.02,105984.68,104051.87
211,113534.55,114340.78,115136.88,116254.97,117234.25,117481.47,117593.31,117363.03,116881.73,116160.73,115166.21,114242.5,113518.35,112619.34,111883.3,111401.7,110653.41,109721.36,108576.35,107425.14,106394.88,105380.7,104334.41,103247.87,102201.2,101635.38,101197.62,100815.02,100377.54,99871.31,99507.78,99317.47,99097.18,98985.13,99118.79,99394.3,99836.29,99881.8,100107.93,100662.25,101723.64,102429.35,103850.36,105478.57,106478.23,107522.11,108454.5,109529.48,110538.49,112009.44,113551.58,115733.23,118388.31,122389.56,125060.59,126977.47,129500.04,132512.28,136115.82,139545.4,141982.82,145197.52,149528.74,156335.17,166734.0,178629.43,184666.58,192993.24,198876.73,198893.32,197035.58,197267.71,196991.83,195427.53,193232.48,189008.67,182932.4,177230.16,172969.02,167255.35,162214.18,156387.18,150689.65,147506.45,143685.9,139981.97,135708.77,132503.82,129484.22,127515.93,125932.49,123736.7,121007.16,118859.19,116533.93,113208.46,110432.87,108711.82,106750.37,104760.88
212,114531.65,115346.63,116173.68,117319.62,118254.92,118481.43,118575.95,118322.27,117820.8,117069.34,116060.38,115151.34,114413.66,113505.51,112790.85,112294.76,111521.16,110560.9,109394.94,108238.43,107199.65,106168.26,105104.99,103997.37,102970.33,102418.76,101980.94,101591.64,101139.82,100630.97,100279.27,100086.09,99862.88,99764.72,99911.12,100198.89,100649.43,100654.04,100930.11,101520.4,102630.81,103325.1,104830.61,106387.4,107406.29,108453.63,109398.2,110487.83,111508.72,113068.42,114628.63,116835.42,119671.11,123719.81,126276.41,128246.68,130841.56,133976.95,137649.05,141004.65,143427.79,146793.34,151268.78,158413.18,169442.96,181045.23,187037.95,195585.78,201173.31,200704.67,199159.81,199321.22,198913.21,197452.57,195040.99,190595.93,184325.06,178908.51,174438.65,168783.57,163629.6,157589.33,152008.88,148795.17,144827.52,141008.26,136766.71,133534.83,130512.42,128592.75,126982.0,124691.96,121924.63,119695.94,117300.16,113944.55,111265.81,109515.22,107517.45,105476.96
213,115535.33,116356.26,117218.54,118389.73,119273.53,119485.01,119560.02,119282.67,118760.82,117977.62,116957.04,116064.76,115309.58,114395.07,113703.95,113187.55,112390.28,111399.7,110213.53,109053.54,108005.26,106955.63,105876.13,104746.39,103744.38,103203.76,102765.89,102368.97,101901.83,101392.04,101053.13,100855.37,100630.06,100547.59,100706.02,101006.18,101446.81,101432.02,101746.72,102377.56,103545.24,104227.11,105801.51,107307.13,108332.02,109383.69,110347.85,111448.62,112488.01,114115.88,115727.71,117954.37,120955.56,125052.03,127476.26,129515.31,132158.14,135435.74,139159.66,142451.89,144903.2,148427.38,153145.09,160542.92,172162.41,183269.44,189415.14,198146.53,203467.88,202523.92,201317.36,201360.11,200817.78,199464.55,196841.46,192218.76,185719.32,180639.16,175892.54,170278.16,165027.72,158759.39,153358.77,150082.65,145954.25,142046.12,137830.7,134566.03,131572.62,129674.88,128036.52,125662.67,122843.69,120523.51,118084.35,114684.55,112082.99,110299.23,108276.9,106205.5
