,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979
116,51173.77,46361.79,45461.28,48657.2,44811.27,42401.39,45475.93,48304.8,44065.55,43326.54,48112.26,45332.77,42555.45,50413.19,47445.35,50432.02,56018.91,59908.83,67529.69,73712.34,91212.26,63313.27,43121.49,37604.56,42464.54,38498.49,43844.23,51504.84,47750.89,44168.45,47216.96,43669.38,43584.93,39771.76,46381.57,47033.78,52543.76,50167.25,50016.0,50519.0,49653.65,55335.11,60917.36,58872.22,53928.8,62203.57,74164.73,72201.18,63803.21,63316.52,63153.23,56433.32,59527.44,50814.81,54219.2,54857.45,54465.64,48661.45,52761.14,52235.54,49089.55,45537.14,49304.57,50505.59,48593.77,40325.34,44991.98,49943.22,47849.97,50281.3,52110.11,56731.08,55813.98,58447.35,68122.07,66413.4,67582.3,73821.29,81553.21,68367.04
117,51852.58,48070.68,46166.82,49178.82,44657.1,42964.53,47339.74,49705.4,43491.76,44837.87,50041.31,45971.07,43419.99,51628.2,47678.07,50667.63,57736.86,59665.37,67445.53,75391.88,84466.95,58157.69,40795.83,35900.75,40921.41,39146.82,44960.1,53637.21,44384.7,47326.16,48012.31,44432.34,43210.86,41757.98,46680.26,48235.21,54429.06,50030.9,51347.6,51913.52,51006.29,57424.34,61361.22,58685.74,55541.34,63766.41,72062.81,72153.82,61720.07,65623.0,63695.96,56303.53,60497.35,50439.28,54844.76,55973.54,55747.12,48992.38,53281.58,53536.13,49966.79,46617.15,49338.67,51135.42,50146.12,41247.68,46536.5,49731.98,47913.02,50183.5,51866.13,58366.54,57035.54,61603.28,69051.32,66983.46,68777.42,74367.4,76146.12,70435.19
118,52269.4,48613.3,47712.04,49454.05,44658.89,43527.97,48781.06,50927.9,42353.09,46021.06,49838.41,45398.22,45122.35,50794.14,49027.77,52837.64,59437.98,60767.31,69100.78,79633.45,68499.99,56124.44,41643.54,36300.39,41909.62,40155.17,47694.46,55080.32,42888.33,47878.67,48055.21,45532.55,42710.9,42646.46,46006.7,48584.84,56080.65,50453.41,51550.92,50733.85,52028.54,57994.58,60872.33,60521.16,56920.77,66052.98,76132.6,72236.85,61440.12,67558.73,64448.83,57991.46,62807.23,52957.54,55207.85,56756.2,56579.44,50893.06,52893.24,54581.74,50760.97,47189.82,48747.13,53055.85,48932.79,42401.29,47525.86,50191.49,48681.68,49470.52,52414.21,60461.4,58594.87,63647.1,69318.53,68131.75,71758.69,76452.69,71215.48,70244.45
119,53195.51,48444.77,48397.46,49057.9,45208.08,43188.3,49400.87,50382.63,42311.89,46171.25,49656.14,44001.7,46495.88,51337.08,50515.41,55058.71,60644.63,62252.25,70821.08,80486.68,70980.7,54456.76,38515.87,36367.48,42823.3,40790.0,48207.21,55044.07,43101.19,47626.94,47948.24,45068.35,41848.12,43308.37,46885.89,49738.95,57223.46,51891.33,51632.63,51113.81,53473.84,58498.14,62757.68,62749.36,58015.76,68723.82,77255.19,73614.04,62012.93,69014.91,66404.56,59421.86,63744.95,54842.79,56462.48,56709.89,56982.44,51575.47,54325.68,55491.4,49937.26,49349.46,50992.03,54230.79,47838.81,41918.15,47833.85,51637.79,49222.42,50498.24,54147.42,60755.32,59666.43,64750.53,69976.15,68586.83,74454.8,77789.24,71310.76,71785.02
120,53124.47,49674.62,49020.3,49436.15,46732.45,44135.73,49564.8,50354.6,44142.65,46657.53,50023.06,45551.84,47076.88,52348.48,52035.75,57004.64,61848.14,62628.11,71662.02,85428.37,72338.61,56074.4,38851.16,37488.45,44554.79,41324.76,50202.44,56655.28,44252.61,47771.26,48354.87,45682.19,42844.19,45213.8,48288.05,51162.88,59230.87,52623.08,51815.94,52053.74,54778.54,61963.11,64814.72,63618.88,59582.86,70210.17,76374.24,73108.44,63419.42,71512.45,66237.93,61924.68,62782.06,56668.32,58080.12,58158.9,58156.65,53254.3,54835.47,54741.67,50349.11,50904.21,52680.34,55063.21,48777.37,43877.21,50468.36,52071.9,49047.03,52091.69,55682.58,61470.89,59048.6,66730.29,71293.77,70970.61,75428.9,81407.59,73624.87,73854.49
121,52623.51,50738.99,49386.69,49098.13,47646.34,44440.72,49785.52,49440.66,45442.89,47384.08,48458.65,46034.85,48206.67,54207.11,52794.29,57918.7,62542.59,64039.69,71729.64,86412.62,76111.92,59283.65,39317.81,36251.61,46746.57,41281.35,52358.94,58259.51,44299.61,48100.66,48739.26,44728.73,42757.31,47210.77,48672.06,52731.1,59900.52,54415.62,50898.89,51472.33,56075.84,64175.0,64687.79,63748.16,61057.7,72475.87,77354.3,71516.25,64174.39,71365.09,65140.01,64132.21,64034.62,57693.14,59089.64,58991.34,58506.31,54872.28,54017.16,55199.29,50073.15,52518.67,53790.73,54626.88,48766.18,46357.98,52044.86,52051.89,49424.59,52450.29,57594.05,61216.54,59298.84,68162.0,70068.39,73855.28,78449.06,85145.51,75630.23,75896.89
122,53957.68,51013.32,50746.72,49213.95,47786.58,45574.88,50294.18,50879.75,45660.58,48748.66,50843.48,46106.52,49740.09,55329.86,52870.57,57653.39,60532.63,65311.77,74995.05,88189.54,78778.6,60625.76,39983.66,36765.88,46049.43,40621.29,53541.25,58799.11,43412.25,48621.11,49146.92,45445.51,42194.2,48697.11,50006.88,53279.3,59314.77,53649.35,51916.52,52368.89,57002.13,64151.62,65467.86,64609.21,62526.17,72708.99,81828.57,72791.05,65656.73,73227.34,65167.68,66018.94,64657.78,58138.45,60325.0,59600.87,57649.59,56195.25,54067.96,55139.72,51138.62,53819.51,55069.48,54791.44,50368.82,47922.62,52828.95,52617.31,50076.27,53645.78,55769.81,63253.66,59317.78,70225.97,70984.53,74416.44,81806.15,88021.75,77653.99,76487.0
123,53812.78,51495.54,52207.41,49795.13,47806.65,47822.82,50603.03,51106.93,46112.7,50219.37,51271.27,46841.23,51915.62,54876.29,52845.86,57931.96,60146.19,66985.34,78907.13,88469.72,82973.51,57679.18,36497.96,38797.44,46983.92,42505.81,54127.44,57208.2,43137.48,45827.31,49979.05,45287.82,41937.68,50172.03,50087.44,54646.14,62313.53,53040.49,54849.31,52944.59,58650.47,65424.32,66013.01,63151.91,64785.7,75103.83,83182.64,74603.6,66506.6,74695.95,66328.6,67756.36,63915.86,60361.83,61441.58,60654.02,59281.97,57339.78,56886.23,56372.3,50984.5,55390.2,55979.57,54877.03,49792.29,48828.64,53689.13,52898.94,51745.41,54886.71,56149.82,64436.37,61581.52,72474.3,71940.8,75564.16,83715.5,88192.57,77910.72,78709.79
124,53912.94,52704.2,52783.99,49694.68,48558.67,47857.54,51796.68,50831.06,47480.85,52668.73,50222.48,48159.72,53614.39,54078.1,53384.64,59653.15,61041.52,69128.0,81280.83,90113.08,80075.82,54998.89,35468.19,43856.6,45097.2,44584.77,53012.17,56253.2,43912.37,47237.85,46721.22,45363.61,42763.12,51856.85,51159.15,56458.02,62970.69,53063.97,57059.22,53336.09,60541.52,66151.93,66672.68,64027.06,67124.48,75519.96,81915.19,77252.29,68533.88,76103.54,66549.85,68798.69,61486.8,61683.62,62394.0,61784.87,58013.92,58529.34,58244.78,58021.82,48694.77,55610.37,56290.9,54706.85,49749.88,50864.2,54182.25,53498.55,53641.67,55024.23,58145.17,64669.14,62528.82,74887.59,72643.89,77392.47,84589.62,88941.03,77606.23,81241.33
125,53059.53,53891.34,53393.38,49015.82,49045.41,48721.69,52674.61,52019.66,48177.21,54071.78,50425.89,46926.91,53976.06,53603.31,54569.07,60924.38,63435.08,70367.78,79138.11,92050.08,75033.15,54630.11,34457.92,47922.84,45932.6,45937.69,54841.45,55597.18,44985.91,48223.73,45202.41,46759.06,44397.1,52956.69,53102.88,57658.22,63280.35,54729.3,59114.29,52251.3,61825.15,66103.8,68573.38,63195.6,68124.2,79247.2,82223.41,78799.37,70248.78,76272.75,68761.72,68793.46,57654.49,62252.69,62750.18,60576.02,58329.93,58701.44,59756.74,56932.08,49210.45,55693.16,56988.37,54715.0,50433.02,52124.85,55010.27,54305.39,54421.17,56274.28,60723.4,65718.07,61803.91,76319.59,72760.12,79147.03,86763.85,92034.49,80879.29,83500.6
126,52194.73,54376.34,54038.99,49967.61,48286.16,49231.34,52900.67,51916.62,49032.98,55678.74,51045.5,47502.15,54819.16,53288.12,56586.21,62574.56,65721.92,72049.43,80214.87,98782.03,74607.85,56296.94,35595.36,50445.17,45425.38,47658.17,57267.9,58129.22,49940.0,49393.8,46519.35,48591.54,45811.38,54164.96,54481.76,57510.16,62686.36,57348.99,58846.13,54574.53,59623.35,67593.96,70584.7,64435.62,70604.6,84039.41,86111.52,80580.38,72167.28,79006.02,68255.45,69266.62,59058.56,62274.69,64769.61,61106.58,58847.02,59893.24,60297.16,56159.79,49902.54,56116.55,57382.13,55618.88,48429.87,52826.67,56310.21,55217.14,55024.36,57283.1,62892.65,65832.27,62678.09,77354.03,73233.61,80829.3,86478.48,94468.24,81407.7,85523.86
127,53486.98,53550.42,55337.11,51265.54,48895.69,50873.65,53737.11,51778.86,49924.84,54272.02,50688.46,47872.02,56567.5,54072.95,58309.05,63730.43,67993.46,75237.95,82696.1,103694.39,74631.2,55974.62,42013.38,49687.65,45133.16,49821.72,58502.67,59086.78,50675.8,49564.16,47590.99,49059.93,46276.03,53189.06,54598.13,58205.97,62484.0,57258.51,58396.09,56359.48,62533.62,70282.7,71465.79,65273.05,72201.0,84320.85,86402.82,78076.37,74624.46,79325.03,69400.12,71491.05,60600.03,63913.34,64769.65,62375.04,57399.77,61057.5,60145.02,56626.54,51239.54,56230.8,59073.58,55738.82,48256.47,51734.17,56753.93,55265.83,57508.4,59283.27,64706.11,66916.44,63688.19,77102.7,77421.67,80748.99,88245.2,98938.58,81290.62,88563.51
128,54297.8,52584.13,56114.56,52136.55,49505.22,52437.76,55537.32,51167.78,50462.55,55384.71,52240.97,49065.36,58015.99,54897.11,58642.25,65268.19,69305.24,78762.38,87448.15,107528.33,75279.38,51906.83,44327.03,50036.03,45177.03,50912.57,59464.25,54669.82,50022.14,52912.42,49197.73,49736.01,47116.96,54416.95,54663.82,61192.44,57217.23,56964.81,58606.25,57437.12,64618.96,72225.18,71388.57,64002.4,73999.41,87732.86,84925.24,76518.51,76608.61,77772.83,68654.8,71724.37,60874.98,65541.91,66050.4,64219.38,56875.82,62168.48,61878.74,57383.11,53354.03,57498.45,59251.38,56867.89,46864.34,52152.04,58016.28,55554.09,58237.88,60373.2,66359.6,64959.03,67904.93,79226.77,78787.24,80668.62,87623.67,97725.43,82848.37,89455.55
129,56273.57,53359.73,56675.93,51905.12,50117.5,54547.67,57106.61,50449.61,52189.31,57562.61,52936.65,50021.46,59372.7,55124.4,58870.66,67232.0,68981.87,78615.92,89401.25,99472.97,68994.62,48907.09,42192.73,48113.28,45894.56,52171.43,61890.56,50793.82,53526.07,53769.32,50021.78,49278.88,49476.91,54715.73,56025.65,63360.56,57028.44,58443.68,60190.8,58967.82,67034.32,72697.27,71074.02,65891.36,75827.4,85156.15,84812.66,73892.81,79391.09,78367.03,68402.59,72845.27,60333.64,66238.41,67353.35,65693.05,57212.88,62729.78,63382.56,58364.66,54579.36,57487.44,59941.85,58647.36,47892.89,53895.06,57731.29,55589.06,58092.84,60062.27,68224.61,66334.9,71492.93,80264.94,79408.71,82040.61,88219.09,91171.54,85303.85,90255.57
130,56861.86,55110.23,56952.77,51857.35,50729.9,56169.31,58471.04,49072.79,53529.25,57292.16,52239.96,51940.43,58379.67,56644.81,61357.73,69175.22,70214.93,80505.79,94423.92,80486.63,66479.35,49883.29,42610.67,49240.05,47043.46,55323.41,63518.29,49052.85,54118.56,53799.61,51218.91,48679.49,50492.8,53854.63,56386.84,65252.74,57475.36,58641.94,58763.37,60113.06,67655.32,72045.08,73281.83,67496.76,78530.73,89967.54,84855.04,73477.17,81712.08,79228.49,70436.83,75621.9,63361.97,66607.14,68242.58,66628.3,59404.34,62204.05,64577.57,59247.64,55201.35,56742.01,62163.11,57161.77,49189.57,54997.13,58222.53,56437.32,57243.82,60658.79,70624.92,68099.0,73805.07,80542.57,80717.4,85554.74,90637.43,85193.31,84998.47,89910.52
131,56605.49,55861.9,56455.15,52451.96,50274.84,56843.63,57809.62,48978.17,53655.55,57045.76,50598.02,53480.45,58965.24,58323.99,63903.0,70539.14,71890.36,82471.1,95385.68,83372.2,64406.63,45892.42,42626.59,50276.35,47744.04,55875.68,63434.72,49261.11,53813.0,53665.45,50684.84,47669.45,51231.39,54845.52,57691.74,66546.08,59076.21,58702.39,59160.37,61750.18,68197.49,74253.24,75977.71,68757.04,81697.66,91250.99,86434.32,74106.13,83437.05,81619.27,72146.12,76701.57,65607.96,68086.89,68105.52,67049.52,60156.47,63854.43,65607.58,58221.6,57707.28,59326.03,63499.23,55818.6,48585.41,55313.96,59854.05,57022.92,58387.85,62610.97,70923.24,69300.36,75039.56,81268.66,81202.08,88725.21,92168.32,85247.54,86806.73,92026.76
132,58006.09,56538.59,56848.9,54186.6,51337.56,56990.9,57739.25,51063.63,54173.94,57427.56,52337.64,54107.85,60085.27,60038.05,66123.82,71896.53,72281.55,83404.91,101239.74,84923.93,66288.27,46223.88,43912.02,52290.8,48321.72,58157.57,65253.33,50536.51,53948.46,54094.29,51342.32,48764.71,53482.12,56455.9,59309.86,68852.02,59872.67,58876.54,60209.24,63220.82,72228.92,76663.89,76975.91,70584.82,83427.26,90135.34,85775.57,75750.98,86447.25,81306.22,75196.5,75431.06,67775.22,70013.66,69813.87,68389.53,62081.26,64399.66,64634.65,58650.27,59491.3,61253.25,64426.24,56868.73,50811.93,58306.07,60313.84,56782.81,60176.6,64334.22,71710.9,68553.9,77274.69,82750.07,83973.43,89827.93,96395.96,87958.94,89255.79,91481.66
133,59209.68,56917.89,56417.49,55205.43,51642.03,57203.72,56655.46,52529.77,54973.8,55596.58,52852.51,55364.69,62174.48,60871.2,67141.02,72658.56,73868.98,83434.38,102354.88,89334.95,70083.45,46719.03,42355.7,54855.43,48208.53,60626.37,67063.11,50554.62,54290.53,54498.72,50267.15,48633.49,55842.16,56853.81,61096.15,69586.42,61873.28,57804.18,59481.61,64682.23,74781.6,76445.96,77052.49,72300.06,86098.08,91244.87,83828.16,76598.98,86181.13,79811.37,77874.29,76894.39,68955.97,71182.57,70759.41,68743.92,63933.17,63360.44,65116.13,58269.33,61344.92,62502.12,63851.23,56800.63,53640.78,60079.74,60249.63,57178.85,60553.32,66487.65,71368.38,68807.43,78882.31,81314.18,87337.4,93380.31,100763.19,90299.11,91670.32,90798.34
134,59476.86,58447.86,56509.14,55318.88,52923.38,57747.75,58263.41,52735.59,56520.36,58288.85,52895.98,57083.66,63421.05,60916.41,66784.26,70261.92,75294.81,87200.85,104418.09,92434.5,71631.54,47461.53,42908.66,53957.06,47360.36,61957.19,67643.06,49510.58,54845.64,54928.66,51038.24,47963.87,57579.01,58382.04,61687.53,68847.67,60969.42,58923.33,60479.01,65711.99,74700.27,77318.84,78039.28,74006.82,86312.03,96528.65,85281.76,78334.84,88401.87,79747.0,80148.23,77581.32,69423.87,72631.3,71429.32,67658.57,65436.6,63358.1,64975.26,59467.34,62826.3,63947.47,63987.47,58630.18,55407.37,60941.95,60860.87,57889.8,61885.9,64374.21,73694.24,68794.88,81212.15,82334.97,87944.84,97334.46,104109.96,92660.09,92314.11,92938.65
135,59990.16,60093.54,57136.4,55292.16,55514.55,58062.09,58485.61,53214.09,58190.09,58740.38,53698.92,59537.37,62865.14,60845.33,67061.02,69761.88,77183.48,91721.34,104690.55,97340.82,68026.56,43056.76,45282.38,55012.64,49545.67,62592.37,65764.52,49163.67,51706.93,55824.04,50843.37,47641.66,59300.61,58419.56,63236.41,72312.84,60244.73,62209.72,61101.96,67579.78,76145.02,77909.13,76144.73,76667.83,89136.21,98083.79,87372.19,79298.21,90134.42,81119.8,82233.58,76586.88,72074.69,73931.55,72646.01,69542.74,66729.19,66652.09,66387.91,59230.84,64625.9,64960.7,64030.62,57898.68,56411.4,61891.23,61144.99,59768.21,63269.82,64777.38,75024.79,71363.27,83751.8,83401.81,89247.21,99555.3,104258.55,92905.34,94945.46,93754.98
136,61362.35,60715.94,56979.87,56120.43,55501.63,59392.53,58133.39,54756.29,61002.8,57503.36,55169.49,61443.97,61916.0,61424.28,69016.06,70757.65,79612.58,94443.9,106592.74,93857.93,64744.18,41700.97,51280.6,52695.09,51960.23,61244.89,64620.58,50009.13,53253.43,52235.68,50906.57,48542.3,61275.71,59633.67,65304.84,73032.02,60237.47,64677.02,61510.14,69728.46,76947.8,78636.78,77147.54,79422.92,89571.05,96508.99,90452.42,81696.84,91790.33,81300.99,83447.9,73516.98,73617.66,75027.36,73957.69,67969.3,68073.98,68206.51,68300.18,56486.29,64827.67,65273.5,63771.96,57795.03,58719.6,62419.04,61795.38,61906.1,63394.74,67022.38,75250.16,72417.95,86479.02,84179.05,91355.1,100537.38,105089.5,92479.3,97951.22,96592.96
137,62708.36,61376.1,56159.21,56638.89,56463.4,60360.07,59453.25,55518.08,62591.53,57698.43,53722.4,61819.73,61336.91,62747.12,70447.06,73499.94,80999.8,91893.72,108845.28,87841.04,64237.38,40373.93,56083.72,53631.05,53509.56,63327.21,63822.11,51193.13,54326.56,50554.44,52426.26,50355.41,62539.92,61881.19,66657.63,73343.95,62090.93,66968.36,60199.35,71171.67,76838.04,80853.71,76032.33,80561.95,93999.95,96815.27,92226.61,83713.42,91915.76,84002.8,83351.17,68724.08,74236.85,75383.41,72388.14,68283.63,68221.98,69942.64,66924.03,57036.64,64867.22,66037.5,63724.15,58542.53,60132.03,63330.84,62684.04,62763.17,64787.84,69930.59,76424.15,71552.71,88085.25,84284.43,93374.9,103072.5,108688.94,96329.92,100624.7,99123.43
138,63224.64,62077.93,57211.54,55704.83,57008.66,60579.65,59299.12,56464.41,64417.4,58368.97,54342.35,62746.06,60940.56,65028.34,72317.85,76116.64,82895.91,93101.2,116825.4,87282.65,66170.99,41694.21,59036.61,52965.06,55494.14,66103.39,66697.05,56776.39,55604.38,51980.39,54427.62,51919.75,63934.74,63458.03,66435.55,72597.93,65024.66,66632.8,62855.3,68573.37,78536.76,83202.29,77486.74,83485.02,99710.84,101391.58,94276.99,85976.62,95206.33,83264.99,83852.45,70369.25,74185.67,77799.76,72959.83,68837.07,69567.93,70523.4,65929.69,57793.89,65308.83,66446.65,64732.33,56143.19,60899.27,64783.16,63693.04,63418.16,65905.65,72371.85,76512.02,72523.14,89237.69,84798.79,95308.22,102669.33,111508.45,96899.71,103010.2,99933.57
139,62194.25,63532.73,58660.57,56366.11,58881.94,61498.98,59105.76,57452.12,62726.8,57924.68,54727.7,64706.75,61799.37,66969.78,73613.77,78714.42,86527.5,95946.54,122629.93,87254.53,65721.18,49492.08,58069.77,52556.48,58002.79,67492.25,67757.78,57576.7,55769.72,53137.34,54924.27,52412.67,62684.53,63539.1,67198.63,72310.77,64888.95,66092.0,64883.89,71900.45,81643.09,84194.72,78441.52,85341.85,99982.88,101677.31,91255.85,88893.82,95516.53,84615.04,86540.18,72182.05,76113.57,77714.86,74438.21,67054.18,70880.86,70281.6,66420.83,59306.15,65385.94,68369.76,64816.53,55887.64,59598.62,65254.25,63710.03,66225.41,68151.8,74407.51,77726.11,73648.79,88923.26,89561.94,95156.85,104716.13,116729.68,96698.58,106628.99,95945.54
140,60999.47,64386.25,59619.44,57027.2,60662.4,63521.99,58373.47,58029.47,63974.52,59658.99,56052.47,66324.08,62702.77,67311.84,75352.52,80193.8,90544.77,101438.74,127145.23,87964.16,60790.03,52249.58,58423.87,52548.86,59238.22,68563.01,62632.94,56803.16,59468.81,54879.8,55649.84,53329.56,64101.33,63560.45,70633.09,66100.78,64523.49,66297.28,66089.5,74270.62,83871.75,84038.46,76786.37,87441.05,104026.3,99854.66,89355.28,91233.77,93518.8,83577.15,86741.72,72440.13,78027.83,79214.32,76622.84,66370.08,72130.66,72278.29,67258.18,61727.4,66822.75,68526.89,66088.77,54208.35,60038.45,66662.27,64002.39,67024.54,69361.42,76260.61,75411.03,78448.79,91318.22,91095.81,95005.64,103912.47,115246.27,98496.49,107638.72,94270.15
141,61857.79,64990.37,59314.78,57691.28,63080.76,65279.73,57519.96,59982.03,66462.53,60415.79,57106.18,67835.99,62925.86,67533.45,77584.95,79769.86,90334.48,103666.73,117469.0,80492.94,57140.63,49562.55,56070.63,53342.52,60671.88,71334.95,58133.5,60736.32,60397.45,55765.3,55126.68,55956.89,64394.43,65114.58,73112.0,65830.26,66163.5,68054.37,67820.87,77021.95,84373.49,83598.21,79041.6,89574.88,100856.67,99659.17,86193.03,94543.24,94167.85,83162.39,88050.29,71697.89,78801.71,80740.34,78351.08,66709.34,72735.25,74001.11,68364.28,63107.36,66753.33,69281.54,68125.37,55357.8,62002.96,66299.71,64004.28,66823.98,68978.04,78353.91,76962.43,82525.61,92474.39,91778.53,96570.02,104560.6,107467.14,101364.44,108536.52,93765.85
142,63863.2,65266.51,59220.88,58355.31,64926.47,66802.33,55917.76,61486.39,66098.85,59586.18,59256.36,66665.88,64621.55,70350.55,79792.61,81156.68,92468.03,109470.92,94753.87,77471.33,58243.96,49997.73,57351.84,54647.99,64344.6,73178.44,56091.39,61373.86,60407.44,57058.78,54447.21,57070.17,63287.12,65485.63,75268.37,66302.75,66354.97,66411.62,69104.04,77695.8,83555.95,86177.72,80944.9,92760.42,106581.53,99648.26,85644.54,97290.45,95145.84,85631.45,91421.49,75328.05,79174.91,81754.6,79417.81,69248.79,72065.52,75356.89,69351.92,63781.9,65820.23,71818.59,66324.09,56819.33,63229.47,66825.02,64939.08,65819.71,69626.85,81055.86,78962.99,85139.8,92763.73,93245.91,100662.48,107381.51,100369.72,100939.67,108045.33,96044.06
143,64692.64,64650.85,59862.44,57779.9,65663.73,66007.46,55775.07,61588.16,65763.64,57681.16,60974.03,67297.11,66497.28,73233.29,81327.94,83057.35,94687.8,110542.85,98133.7,74973.22,53420.14,49942.78,58524.57,55420.81,64941.27,73035.24,56289.94,60995.78,60234.93,56458.64,53316.04,57871.11,64415.38,66970.95,76726.52,68122.34,66390.77,66827.91,70957.47,78278.33,86093.71,89340.03,82420.98,96501.86,108059.24,101466.98,86330.93,99312.25,98005.73,87689.65,92677.04,77998.49,80904.09,81501.7,79853.77,70080.4,73945.24,76516.28,68058.76,66656.06,68802.48,73324.22,64691.73,56065.38,63553.31,68652.96,65572.61,67091.77,71815.55,81367.63,80310.97,86519.8,93564.21,93771.82,104347.79,109144.01,100381.36,103033.74,110538.05,99232.36
144,65431.11,65059.63,61805.69,58963.63,65782.66,65886.94,58108.49,62140.62,66156.97,59623.32,61650.76,68535.7,68410.14,75740.35,82852.96,83462.64,95718.5,117309.62,99919.26,77132.6,53750.73,51430.59,60856.26,56044.93,67578.47,75096.4,57711.49,61114.93,60686.5,57160.67,54501.62,60370.68,66286.51,68822.46,79360.46,69000.18,66553.57,67977.72,72614.82,82892.89,88865.4,90467.78,84593.25,98511.54,106647.95,100619.11,88214.1,102889.98,97533.76,91430.89,91002.92,80567.42,83173.98,83521.26,81411.18,72298.64,74528.06,75301.3,68499.58,68683.88,71008.62,74350.99,65866.21,58604.68,66946.54,69140.38,65258.64,69097.09,73741.94,82233.6,79401.9,89042.04,95222.85,96906.34,105590.43,114114.36,103518.93,105887.17,109801.62,99582.22
